Año,ID,vivio_otra_provincia,mudanza_futura,fecha,edad_agrupada,pais_nacimiento_var,genero_agrup,idioma,idioma_var,descendencia,region,periodo_residencia,migracion_reciente,motivo_estudios_nuevas_experiencias,motivo_mejor_trabajo,motivo_violencias_persecuciones,motivo_necesidades_basicas,motivo_familiar,motivo_otro,hijos,asistencia_educacion,hijos_educacion_problema_ninguno,hijos_educacion_problema_inscripcion,hijos_educacion_problema_documentacion,hijos_educacion_problema_otros,hijos_educacion_problema_cupo,salud_cobertura,salud_problemas,salud_acceso_publica,salud_acceso_obrasocial,salud_acceso_tradicional,salud_acceso_otro,salud_acceso_nunca_necesito,salud_acceso_no_pudo,salud_dificultad_acceso,salud_dificultad_ninguna,salud_dificultad_maltrato,salud_dificultad_economicas,salud_dificultad_administrativas,salud_dificultad_acceso_servicio,salud_dificultad_otras,salud_dificultad_comunicacion,dni_tenencia,solicitud_asilo_refugio,dni_tuvo_dificultad,dni_dificultad_tipo_turnos,dni_dificultad_tipo_economica,dni_dificultad_tipo_doc_origen,dni_dificultad_tipo_informacion,dni_dificultad_tipo_internet,dni_dificultad_tipo_otro,hogar_personas,hogar_discapacidad,hogar_convivencia,vivienda_tenencia,vivienda_dificultad_ninguna,vivienda_dificultad_alquilar,vivienda_dificultad_economicas,vivienda_dificultad_programas,vivienda_dificultad_otras,vivienda_dificultad_conflictos,nivel_educativo_agrup,estudiando_actualmente,estudio_primario,estudio_secundario,estudio_superior,estudio_capacitaciones,inscripcion_estudio_ninguno,inscripcion_estudio_dni,inscripcion_estudio_discriminacion,inscripcion_estudio_inscripcion,inscripcion_estudio_otros,situacion_ocupacional_agrup,circuitos_laborales,trabajo_en_area_experiencia,dificultad_trabajo_experiencia,trabajo_dificultad_titulos,trabajo_dificultad_discriminacion,trabajo_dificultad_documentacion,trabajo_dificultad_experiencia,trabajo_dificultad_hogar,envia_dinero_exterior,recibe_ayuda_economica,dificultad_gestion_subsidios,discriminacion_experimentada,discriminacion_lugar_estado,discriminacion_lugar_atencion_medica,discriminacion_lugar_educacion,discriminacion_lugar_trabajo,discriminacion_lugar_transporte,discriminacion_lugar_calle,discriminacion_lugar_grupos_sociales,discriminacion_lugar_medios,discriminacion_lugar_otros,discriminacion_lugar_fuerzas_seguridad,violencia_fuerza_seguridad,violencia_genero,participacion_organizacion,participacion_tipo_migrantes,participacion_tipo_social_barrial,participacion_tipo_partido,participacion_tipo_religiosa,participacion_tipo_cooperativa,participacion_tipo_otra,participacion_tipo_movimiento_social,voto_elecciones_locales,motivo_no_voto_requisitos,motivo_no_voto_desinformacion,motivo_no_voto_desinteres,motivo_no_voto_obstaculos,voto_elecciones_pais_origen,motivo_no_voto_extranjero,situacion_vida_argentina,peso_muestral_total,peso_muestral_nacionalidad
2023,638,,No,2023-06-05T13:10:42Z,45-64,Bolivia,Varón,Quechua,Quechua,Descendencia Indígena,AMBA,Más de 10 años,no,0,0,0,0,1,0,"Sí, nacidos en Argentina",Sí,True,False,False,False,False,Prepaga o seguro privado,Sí,False,False,False,True,False,False,Nunca,,,,,,,,Si,No,No,False,False,False,False,False,False,4.0,Prefiero no responder,Prefiero no responder,Propia (de usted o un miembro de su hogar),True,False,False,False,False,False,Secundario completo,No,,,,,,,,,,Trabaja,,Sí,,,,,,,Sí,No,Prefiero no responder,"Sí, alguna vez",False,False,False,False,False,False,False,True,False,False,Prefiero no responder,Prefiero no responder,Sí,False,False,True,False,False,False,False,Sí,,,,,Sí,,Se mantuvo igual,0.930788521,0.723617098
2023,639,No,No,2023-06-05T13:11:12Z,18-29,Uruguay,Mujer,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Hasta 5 años,si,1,0,0,0,0,0,"No, no tengo hijos",,,,,,,Ninguna,Sí,False,True,False,False,False,False,Nunca me atendí,,,,,,,,No,No,No,False,False,False,False,False,False,1.0,No,No tengo cónyuge o pareja,Alquiler informal/ anticrético,True,False,False,False,False,False,Superior o universitario completo y más,Sí,False,False,True,False,True,False,False,False,False,Trabaja,Circuito de trabajo autónomo,Prefiero no responder,,,,,,,No,No,No he gestionado ningún programa,No,,,,,,,,,,,No,No,Sí,False,False,True,False,False,False,False,No,True,False,False,False,Sí,,Se mantuvo igual,0.339304485,0.203677315
2023,640,No,No,2023-06-05T13:11:31Z,30-44,Otro,Varón,Francés,Francés,Afrodescendiente,Región Pampeana,Más de 10 años,no,0,0,0,0,1,0,"Sí, nacidos en Argentina",Sí,True,False,False,False,False,Prepaga o seguro privado,No,False,True,False,False,False,False,Nunca,,,,,,,,Si,No,No,False,False,False,False,False,False,3.0,No,"Sí, con una persona nacida en Argentina",Alquiler con contrato formal,True,False,False,False,False,False,Superior o universitario completo y más,No,,,,,,,,,,Trabaja,Circuito de trabajo autónomo,Sí,No,,,,,,,No,No he gestionado ningún programa,"Sí, alguna vez",False,False,False,False,False,True,False,False,False,False,No,No,No,,,,,,,,Sí,,,,,No,No me interesa votar,Mejorada,0.782262292,0.605520261
2023,641,No,No,2023-06-05T13:12:50Z,18-29,Brasil,Otro género,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Hasta 5 años,si,1,0,1,0,0,0,"No, no tengo hijos",,,,,,,Ninguna,Sí,True,True,False,False,False,False,Nunca,,,,,,,,No,No,Si,True,False,True,True,False,False,1.0,"Sí, yo",No tengo cónyuge o pareja,Alquiler con contrato formal,False,True,False,False,False,False,Superior o universitario completo y más,No,,,,,,,,,,Trabaja,Circuito de producción y comercialización de alimentos,No,Sí,False,False,True,False,False,No,No,No he gestionado ningún programa,No,,,,,,,,,,,No,No,Sí,True,False,False,False,False,False,False,No,True,False,False,False,No,No estoy inscripto/a en el padrón o en el consulado,Mejorada,1.0,1.0
2023,642,No,No sé,2023-06-05T13:15:23Z,30-44,Venezuela,Mujer,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Hasta 5 años,no,0,0,0,1,0,0,"Sí, nacidos en otro país",Sí,True,False,False,False,False,Ninguna,Sí,True,False,False,False,False,False,Nunca,,,,,,,,Si,No,No,False,False,False,False,False,False,2.0,No,No tengo cónyuge o pareja,Alquiler informal/ anticrético,False,False,True,False,False,False,Secundario completo,No,,,,,,,,,,Trabaja,Circuito de economía de los cuidados,No,Sí,False,True,False,True,False,Sí,No,No he gestionado ningún programa,No,,,,,,,,,,,No,No,No,,,,,,,,No,False,True,False,False,No,No sabía que tenía ese derecho,Se mantuvo igual,0.34588169,0.899188394
2023,643,No,No,2023-06-05T13:16:40Z,45-64,Paraguay,Mujer,Guaraní,Guaraní,Descendencia Indígena,AMBA,Entre 5 y 9 años,no,0,0,0,1,0,0,"Sí, nacidos en otro país",No,,,,,,Ninguna,Sí,True,False,False,True,False,False,Alguna vez,,False,False,False,True,False,False,Si,No,No,False,False,False,False,False,False,2.0,No,"Sí, con una persona nacida en otro país (migrante o extranjero/a)",Propia (de usted o un miembro de su hogar),False,False,False,False,True,False,Hasta secundario incompleto,No,,,,,,,,,,Trabaja,Circuito de economía de los cuidados,Sí,Prefiero no responder,,,,,,No,No,"Sí, porque me piden más años de residencia en el país","Sí, alguna vez",False,False,False,False,False,False,False,False,True,False,Prefiero no responder,No,Sí,True,False,False,False,False,False,False,No,True,False,False,False,No,Vivo lejos de las mesas de votación,Empeorada,1.70112573,1.299051792
2023,644,Si,No,2023-06-05T13:16:57Z,30-44,Brasil,Mujer,Portugués,Portugués,Ninguna de las anteriores,Región Pampeana,Entre 5 y 9 años,no,0,0,0,0,1,0,"Sí, nacidos en Argentina",Sí,True,False,False,False,False,Prepaga o seguro privado,No,False,True,False,False,False,False,Nunca me atendí,,,,,,,,Si,No,No,False,False,False,False,False,False,4.0,No,"Sí, con una persona nacida en Argentina",Propia (de usted o un miembro de su hogar),True,False,False,False,False,False,Superior o universitario completo y más,No,,,,,,,,,,Trabaja,Circuito de economía de la información y conocimiento,Sí,No,,,,,,No,No,No he gestionado ningún programa,"Sí, alguna vez",False,False,False,False,True,True,False,False,False,False,No,Sí,No,,,,,,,,No,False,False,False,True,Sí,,Se mantuvo igual,0.510581222,1.266058262
2023,645,No,No,2023-06-05T13:17:03Z,18-29,Brasil,Mujer,Portugués,Portugués,Ninguna de las anteriores,AMBA,Hasta 5 años,si,1,0,0,0,0,0,"No, no tengo hijos",,,,,,,Ninguna,Sí,True,False,True,False,False,False,Nunca me atendí,,,,,,,,Si,No,No,False,False,False,False,False,False,1.0,"Sí, yo",No tengo cónyuge o pareja,Alquiler informal/ anticrético,False,True,True,False,False,False,Secundario completo,Sí,False,False,True,False,True,False,False,False,False,Desempleado,Circuito de trabajo asalariado clásico,Sí,Sí,False,True,False,True,False,No,No,No he gestionado ningún programa,Sí,False,False,False,False,True,False,False,False,True,False,No,No,No,,,,,,,,No,False,True,False,False,Sí,,Se mantuvo igual,0.520164023,1.289820169
2023,646,No,No,2023-06-05T13:18:26Z,18-29,Otro,Mujer,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Entre 5 y 9 años,no,1,0,0,0,0,0,"No, no tengo hijos",,,,,,,Ninguna,Sí,True,True,False,False,False,False,Nunca,,,,,,,,No,Prefiero no responder,Si,True,False,False,True,False,False,2.0,No,"Sí, con una persona nacida en otro país (migrante o extranjero/a)",Alquiler con contrato formal,False,True,False,False,False,True,Secundario completo,No,,,,,,,,,,Trabaja,Circuito de trabajo autónomo,Sí,Sí,False,False,True,False,False,No,No,No he gestionado ningún programa,"Sí, alguna vez",True,False,True,True,False,False,False,False,False,False,"Sí, alguna vez",No,No,,,,,,,,No,True,False,False,False,No,No sabía que tenía ese derecho,Mejorada,1.010688052,0.78233618
2023,647,Si,No,2023-06-05T13:19:57Z,18-29,Brasil,Mujer,Portugués,Portugués,Ninguna de las anteriores,AMBA,Hasta 5 años,si,1,0,0,0,0,0,"No, no tengo hijos",,,,,,,Prepaga o seguro privado,No,False,False,False,False,True,False,Nunca me atendí,,,,,,,,Si,No,No,False,False,False,False,False,False,1.0,No,No tengo cónyuge o pareja,Alquiler con contrato formal,False,True,True,False,False,False,Secundario completo,Sí,False,False,True,False,True,False,False,False,False,Solo estudia,,Aún no busqué trabajo en Argentina,,,,,,,No,No,Prefiero no responder,"Sí, alguna vez",True,False,False,False,True,True,False,False,False,False,No,No,No,,,,,,,,No,False,True,False,False,No,No estoy inscripto/a en el padrón o en el consulado,Se mantuvo igual,0.193475526,0.479749896
2023,648,No,No sé,2023-06-05T13:22:10Z,45-64,Brasil,Mujer,Portugués,Portugués,Afrodescendiente,AMBA,Más de 10 años,no,0,0,0,0,1,0,"Sí, algunos nacidos en Argentina y otros/as en otro país",Sí,True,False,False,False,False,Prepaga o seguro privado,Sí,False,True,False,False,False,False,Nunca me atendí,,,,,,,,Si,No,No,False,False,False,False,False,False,4.0,No,"Sí, con una persona nacida en Argentina",Alquiler con contrato formal,False,False,True,True,False,False,Superior o universitario completo y más,No,,,,,,,,,,Desempleado,Circuito de economía de la información y conocimiento,No,Sí,False,True,False,True,False,No,No,No he gestionado ningún programa,"Sí, alguna vez",False,False,True,False,True,True,True,False,False,False,No,No,No,,,,,,,,Sí,,,,,Sí,,Empeorada,0.427538216,1.060141399
2023,649,No,"Sí, a mí país de origen",2023-06-05T13:23:43Z,30-44,Venezuela,Mujer,Español / Castellano,Español / Castellano,Descendencia Indígena,AMBA,Entre 5 y 9 años,no,0,0,0,1,0,0,"Sí, nacidos en Argentina",No,,,,,,Prepaga o seguro privado,Sí,False,True,False,False,False,False,Alguna vez,,False,False,True,False,False,False,Si,No,No,False,False,False,False,False,False,2.0,No,"Sí, con una persona nacida en Argentina",Alquiler informal/ anticrético,False,False,True,False,False,False,Superior o universitario completo y más,No,,,,,,,,,,Trabaja,Circuito de economía de los cuidados,No,Sí,True,False,False,False,False,Sí,No,No he gestionado ningún programa,"Sí, alguna vez",False,True,False,False,False,True,False,False,False,False,No,No,No,,,,,,,,No,True,True,False,False,No,Mi país no reconoce el voto desde el exterior,Se mantuvo igual,0.34588169,0.899188394
2023,650,No,No,2023-06-05T13:24:00Z,65+,Venezuela,Varón,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Hasta 5 años,no,0,0,1,0,0,0,"Sí, nacidos en otro país",,,,,,,Ninguna,Sí,False,True,False,False,False,False,Frecuentemente,,False,False,False,True,False,False,Si,No,No,False,False,False,False,False,False,2.0,Prefiero no responder,"Sí, con una persona nacida en otro país (migrante o extranjero/a)",Alquiler con contrato formal,False,False,True,False,False,False,Secundario completo,No,,,,,,,,,,Trabaja,Circuito de trabajo autónomo,No,Sí,False,False,False,True,False,No,No,No he gestionado ningún programa,No,,,,,,,,,,,No,No,No,,,,,,,,No,False,True,False,False,No,No me interesa votar,Empeorada,1.044363518,2.71503113
2023,651,No,No,2023-06-05T13:24:17Z,30-44,Venezuela,Mujer,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Más de 10 años,no,1,0,0,0,0,0,"No, no tengo hijos",,,,,,,Obra social (incluye PAMI),Sí,True,False,True,False,False,False,Nunca,,,,,,,,Si,No,No,False,False,False,False,False,False,2.0,No,"Sí, con una persona nacida en Argentina",Alquiler con contrato formal,True,False,False,False,False,False,Superior o universitario completo y más,Sí,False,False,True,False,True,False,False,False,False,Trabaja,Circuito de economía de la información y conocimiento,Sí,No,,,,,,No,No,No he gestionado ningún programa,"Sí, alguna vez",False,False,False,False,False,True,False,True,False,False,No,Sí,Sí,True,False,True,False,False,False,False,Sí,,,,,Sí,,Se mantuvo igual,0.34588169,0.899188394
2023,652,No,No,2023-06-05T13:24:50Z,45-64,Venezuela,Mujer,Español / Castellano,Español / Castellano,Ninguna de las anteriores,Región Pampeana,Hasta 5 años,si,0,0,0,1,0,0,"Sí, nacidos en otro país",Sí,True,False,False,False,False,Ninguna,Sí,True,False,False,False,False,False,Nunca,,,,,,,,Si,No,No,False,False,False,False,False,False,3.0,No,"Sí, con una persona nacida en Argentina",Alquiler con contrato formal,True,False,False,False,False,False,Superior o universitario completo y más,No,,,,,,,,,,Trabaja,Circuito de economía de la información y conocimiento,No,No,,,,,,Sí,No,No he gestionado ningún programa,No,,,,,,,,,,,No,No,No,,,,,,,,No,True,False,False,True,No,"No sé dónde, cómo, qué o a quienes se vota en las elecciones",Mejorada,0.107419881,0.279259393
2023,653,Si,"Sí, a otra provincia en Argentina",2023-06-05T13:25:09Z,45-64,Venezuela,Mujer,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Hasta 5 años,no,0,0,1,0,0,0,"No, no tengo hijos",,,,,,,Ninguna,No,False,False,False,False,True,False,Nunca me atendí,,,,,,,,Si,No,No,False,False,False,False,False,False,1.0,No,No tengo cónyuge o pareja,Me lo prestan temporalmente,False,True,False,False,False,False,Superior o universitario completo y más,No,,,,,,,,,,Trabaja,Circuito de economía de la información y conocimiento,Sí,Sí,False,True,False,False,False,Sí,No,No he gestionado ningún programa,No,,,,,,,,,,,No,No,No,,,,,,,,Sí,,,,,No,No creo en la validez de las elecciones,Empeorada,0.169086866,0.43957501
2023,654,No,No,2023-06-05T13:25:37Z,45-64,Venezuela,Mujer,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Entre 5 y 9 años,no,0,0,1,1,1,0,"Sí, nacidos en otro país",No,,,,,,Prepaga o seguro privado,Sí,False,True,False,False,False,False,Nunca,,,,,,,,Si,No,No,False,False,False,False,False,False,2.0,No,"Sí, con una persona nacida en otro país (migrante o extranjero/a)",Alquiler con contrato formal,False,False,True,False,True,False,Secundario completo,No,,,,,,,,,,Trabaja,Circuito de trabajo asalariado clásico,Sí,No,,,,,,No,No,No he gestionado ningún programa,"Sí, alguna vez",False,False,False,False,True,True,False,False,False,False,No,No,No,,,,,,,,Sí,,,,,Sí,,Empeorada,0.215383901,0.559933382
2023,655,Si,No sé,2023-06-05T13:25:57Z,30-44,Perú,Mujer,Español / Castellano,Español / Castellano,Descendencia Indígena,AMBA,Hasta 5 años,no,1,0,0,0,1,0,"No, no tengo hijos",,,,,,,Obra social (incluye PAMI),Sí,True,True,False,False,False,False,Alguna vez,,False,False,False,True,False,False,Si,No,No,False,False,False,False,False,False,2.0,No,"Sí, con una persona nacida en Argentina",Alquiler con contrato formal,True,False,False,False,False,False,Superior o universitario completo y más,Sí,False,False,True,False,False,False,False,False,True,Trabaja,,No,Sí,True,False,False,False,False,No,No,No he gestionado ningún programa,"Sí, alguna vez",False,False,True,False,False,True,True,False,False,False,No,Sí,No,,,,,,,,No,True,False,False,False,Sí,,Mejorada,0.713796152,0.746672896
2023,656,No,No,2023-06-05T13:26:02Z,45-64,Venezuela,Mujer,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Hasta 5 años,no,0,0,0,1,0,0,"No, no tengo hijos",,,,,,,No sé,Sí,True,False,False,False,False,False,Alguna vez,,True,False,False,True,False,False,Si,No,Prefiero no responder,False,False,False,False,False,False,1.0,No,No tengo cónyuge o pareja,Alquiler informal/ anticrético,False,False,True,False,False,False,Superior o universitario completo y más,No,,,,,,,,,,Trabaja,Circuito de trabajo autónomo,No,Sí,False,True,False,True,False,No,No,No he gestionado ningún programa,No,,,,,,,,,,,No,No,No,,,,,,,,No,False,True,False,False,No,Mi país no reconoce el voto desde el exterior,Empeorada,0.215383901,0.559933382
2023,657,No,No,2023-06-05T13:27:48Z,30-44,Brasil,Mujer,Portugués,Portugués,Afrodescendiente,AMBA,Entre 5 y 9 años,no,0,0,0,0,1,0,"Sí, nacidos en Argentina",Sí,True,False,False,False,False,Prepaga o seguro privado,Sí,False,True,False,False,False,False,Nunca,,,,,,,,Si,No,No,False,False,False,False,False,False,3.0,No,"Sí, con una persona nacida en Argentina",Propia (de usted o un miembro de su hogar),True,False,False,False,False,False,Superior o universitario completo y más,No,,,,,,,,,,Trabaja,,No,Prefiero no responder,,,,,,No,No,No he gestionado ningún programa,No,,,,,,,,,,,No,No,No,,,,,,,,Sí,,,,,No,No estoy inscripto/a en el padrón o en el consulado,Se mantuvo igual,0.189911194,0.470911631
2023,658,No,No sé,2023-06-05T13:30:09Z,18-29,Brasil,Mujer,Portugués,Portugués,Afrodescendiente,AMBA,Entre 5 y 9 años,no,1,0,0,0,0,0,"No, no tengo hijos",,,,,,,Prepaga o seguro privado,No,False,True,False,False,False,False,Nunca me atendí,,,,,,,,Si,No,Si,True,False,False,False,False,False,2.0,No,No tengo cónyuge o pareja,Alquiler informal/ anticrético,False,False,False,True,False,False,Secundario completo,Sí,False,False,True,False,False,False,False,False,True,Solo estudia,,Sí,Sí,False,False,False,True,False,No,No,No he gestionado ningún programa,Sí,False,False,False,False,False,True,False,False,False,False,Sí,No,Sí,False,False,False,False,False,False,True,Sí,,,,,Sí,,Empeorada,0.193475526,0.479749896
2023,659,No,No,2023-06-05T13:31:47Z,18-29,Brasil,Varón,Portugués,Portugués,Afrodescendiente,AMBA,Hasta 5 años,si,1,0,0,0,0,0,"No, no tengo hijos",,,,,,,Prepaga o seguro privado,Sí,True,True,False,False,False,False,Alguna vez,,False,False,True,True,False,False,Si,No,No,False,False,False,False,False,False,1.0,No,No tengo cónyuge o pareja,Alquiler informal/ anticrético,,,,,,,Secundario completo,Sí,False,False,True,False,True,False,False,False,False,Solo estudia,Circuito de trabajo autónomo,Sí,Sí,True,False,False,True,False,No,No,No he gestionado ningún programa,No,,,,,,,,,,,No,No,No,,,,,,,,No,True,True,False,False,No,No estoy inscripto/a en el padrón o en el consulado,Se mantuvo igual,0.333262719,0.826371987
2023,660,No,No,2023-06-05T13:31:54Z,30-44,Bolivia,Mujer,Español / Castellano,Español / Castellano,Descendencia Indígena,AMBA,Entre 5 y 9 años,no,0,1,0,0,0,0,"Sí, algunos nacidos en Argentina y otros/as en otro país",Sí,True,False,False,False,False,Programa o plan estatal de salud,Sí,True,False,False,False,False,False,Nunca,,,,,,,,No,No,No,False,False,False,False,False,False,4.0,No,"Sí, con una persona nacida en otro país (migrante o extranjero/a)",Alquiler informal/ anticrético,False,False,True,False,False,False,Secundario completo,No,,,,,,,,,,Trabaja,,No,No,,,,,,No,No,No he gestionado ningún programa,No,,,,,,,,,,,No,No,No,,,,,,,,No,True,False,False,False,No,No sabía que tenía ese derecho,Se mantuvo igual,0.482358176,0.3749967
2023,661,Si,No sé,2023-06-05T13:37:46Z,30-44,Venezuela,Mujer,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Hasta 5 años,no,0,0,1,0,0,0,"Sí, algunos nacidos en Argentina y otros/as en otro país",Sí,True,False,False,False,False,Programa o plan estatal de salud,Sí,True,True,False,False,False,False,Alguna vez,,True,False,False,True,False,False,Si,No,No,False,False,False,False,False,False,5.0,No,"Sí, con una persona nacida en otro país (migrante o extranjero/a)",Alquiler con contrato formal,False,True,True,False,False,False,Secundario completo,No,,,,,,,,,,Desempleado,Circuito de economía de los cuidados,Sí,Sí,False,False,False,True,False,,Sí,"Sí, no sé cómo hacerlo","Sí, alguna vez",False,True,False,False,False,False,False,False,False,False,No,No,No,,,,,,,,No,True,True,False,False,No,No creo en la validez de las elecciones,Mejorada,0.271533993,0.705906738
2023,662,No,No,2023-06-05T13:39:33Z,18-29,Venezuela,Varón,Español / Castellano,Español / Castellano,Ninguna de las anteriores,NOA,Hasta 5 años,no,0,0,0,1,0,0,"No, no tengo hijos",,,,,,,Ninguna,Sí,False,True,False,False,False,False,Nunca,,,,,,,,Si,No,Si,True,False,False,False,False,False,1.0,No,No tengo cónyuge o pareja,Alquiler con contrato formal,False,True,False,False,False,False,Superior o universitario completo y más,Sí,False,False,True,False,True,False,False,False,False,Trabaja,Circuito de trabajo autónomo,No,No,,,,,,Sí,No,No he gestionado ningún programa,"Sí, alguna vez",False,False,False,False,False,False,False,True,False,False,No,No,No,,,,,,,,No,False,True,False,True,No,"No sé dónde, cómo, qué o a quienes se vota en las elecciones",Mejorada,0.619453032,1.610391628
2023,663,Si,No,2023-06-05T13:39:26Z,18-29,Colombia,Mujer,Español / Castellano,Español / Castellano,Ninguna de las anteriores,Cuyo,Hasta 5 años,no,1,0,0,0,0,0,"Sí, algunos nacidos en Argentina y otros/as en otro país",Sí,True,False,False,False,False,Ninguna,Sí,True,False,False,False,False,False,Nunca,,,,,,,,Si,No,No,False,False,False,False,False,False,4.0,"Sí, alguno de mis hijos/as","Sí, con una persona nacida en Argentina",Alquiler informal/ anticrético,False,False,True,False,False,False,Secundario completo,Sí,False,False,False,True,True,False,False,False,False,Desempleado,Circuito de economía de los cuidados,No,Sí,False,False,False,False,True,Sí,Sí,No he tenido dificultades,No,,,,,,,,,,,No,No,No,,,,,,,,No,True,True,False,False,No,No sabía que tenía ese derecho,Mejorada,7.55548e-16,2.37737e-15
2023,664,No,No,2023-06-05T13:36:00Z,30-44,Brasil,Mujer,Portugués,Portugués,Ninguna de las anteriores,AMBA,Más de 10 años,no,1,0,0,0,0,0,"No, no tengo hijos",,,,,,,Obra social (incluye PAMI),Sí,True,True,False,False,False,False,Nunca,,,,,,,,Si,No,No,False,False,False,False,False,False,2.0,No,"Sí, con una persona nacida en Argentina",Alquiler con contrato formal,False,False,True,False,False,False,Secundario completo,Sí,False,False,True,False,True,False,False,False,False,Trabaja,Circuito de trabajo asalariado clásico,Sí,No,,,,,,No,No,No he gestionado ningún programa,"Sí, alguna vez",False,False,True,False,False,False,False,False,False,False,No,No,No,,,,,,,,No,False,True,False,False,Sí,,Se mantuvo igual,0.189911194,0.470911631
2023,665,No,No sé,2023-06-05T13:42:53Z,45-64,Otro,Mujer,Portugués,Portugués,Afrodescendiente,Región Pampeana,Más de 10 años,no,1,0,0,0,0,0,"Sí, nacidos en otro país",Sí,False,False,False,True,False,Obra social (incluye PAMI),No,False,True,False,False,False,False,Nunca,,,,,,,,Si,No,No,False,False,False,False,False,False,2.0,No,"Sí, con una persona nacida en Argentina",Propia (de usted o un miembro de su hogar),True,False,False,False,False,False,Hasta secundario incompleto,Sí,False,True,False,False,True,False,False,False,False,Trabaja,,No,Sí,True,False,False,False,False,No,No,No he gestionado ningún programa,Sí,False,False,False,False,False,False,True,False,False,False,Sí,Sí,No,,,,,,,,Sí,,,,,Sí,,Empeorada,2.059597547,1.594258164
2023,666,Si,No,2023-06-05T13:45:08Z,30-44,Brasil,Mujer,Portugués,Portugués,Afrodescendiente,AMBA,Hasta 5 años,no,1,0,0,0,0,0,"No, no tengo hijos",,,,,,,Obra social (incluye PAMI),Sí,False,True,False,False,False,False,Nunca,,,,,,,,Si,No,Si,True,False,False,True,False,False,0.0,No,No tengo cónyuge o pareja,Alquiler informal/ anticrético,False,True,True,False,False,False,Superior o universitario completo y más,Sí,False,False,True,False,True,False,False,False,False,Trabaja,Circuito de economía de la información y conocimiento,Sí,No,,,,,,No,No,No he gestionado ningún programa,"Sí, alguna vez",True,False,True,False,False,False,False,False,False,False,No,No,Sí,False,False,True,False,False,False,False,No,True,False,False,False,Sí,,Empeorada,0.510581222,1.266058262
2023,667,No,No,2023-06-05T13:45:15Z,18-29,Venezuela,Varón,Español / Castellano,Español / Castellano,Afrodescendiente,AMBA,Hasta 5 años,no,1,0,1,1,0,0,"No, no tengo hijos",,,,,,,Prepaga o seguro privado,No,True,False,True,False,False,False,Alguna vez,,False,False,True,False,False,False,Si,No,Si,True,False,False,False,False,False,3.0,No,No tengo cónyuge o pareja,Alquiler con contrato formal,False,True,True,False,False,True,Secundario completo,Sí,False,False,True,False,True,False,False,False,False,Trabaja,Circuito de economía de la información y conocimiento,Sí,Sí,False,True,True,True,False,Sí,No,No he gestionado ningún programa,"Sí, alguna vez",True,False,False,False,False,True,False,False,False,True,"Sí, alguna vez",No,No,,,,,,,,No,True,True,False,False,No,No estoy inscripto/a en el padrón o en el consulado,Empeorada,1.899695397,4.938636836
2023,668,No,No,2023-06-05T13:48:37Z,30-44,Paraguay,Mujer,Guaraní,Guaraní,Ninguna de las anteriores,AMBA,Más de 10 años,no,1,0,0,0,0,0,"Sí, nacidos en Argentina",Sí,True,False,False,False,False,Programa o plan estatal de salud,Sí,True,False,False,False,False,False,Alguna vez,,False,False,False,True,False,False,Si,No,No,False,False,False,False,False,False,4.0,No,Prefiero no responder,Prefiero no responder,True,False,False,False,False,False,Secundario completo,Sí,False,False,True,False,False,False,False,False,True,Trabaja,Circuito de economía de los cuidados,Sí,No,,,,,,Sí,Sí,Prefiero no responder,Sí,False,False,False,False,True,False,False,False,False,False,No,No,Sí,False,True,False,False,False,False,False,Sí,,,,,No,No estoy inscripto/a en el padrón o en el consulado,Empeorada,0.433089375,0.330725424
2023,669,No,No sé,2023-06-05T13:48:42Z,30-44,Venezuela,Mujer,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Entre 5 y 9 años,no,0,0,0,1,0,0,"No, no tengo hijos",,,,,,,Obra social (incluye PAMI),Sí,True,True,True,False,False,False,Alguna vez,,False,False,False,True,False,False,Si,No,No,False,False,False,False,False,False,1.0,No,No tengo cónyuge o pareja,Alquiler con contrato formal,False,True,True,False,True,False,Superior o universitario completo y más,No,,,,,,,,,,Trabaja,Circuito de economía de los cuidados,Sí,Sí,True,False,False,False,False,No,No,No he gestionado ningún programa,"Sí, alguna vez",False,False,False,True,False,False,False,False,False,False,No,No,Sí,True,True,False,False,False,False,False,Sí,,,,,Sí,,Se mantuvo igual,0.34588169,0.899188394
